2,64400.0
4,63700.0
8,183800.0
16,487400.0
32,337100.0
64,1256800.0
128,1066300.0
256,3552900.0
512,5215600.0
1024,1.33085E7
2048,3.59278E7
4096,9.35755E7
8192,2.285732E8
16384,4.695746E8
32768,1.3768477E9
65536,5.0246022E9
131072,2.05351092E10
2,37500.0
4,23000.0
8,57100.0
16,101000.0
32,76100.0
64,322800.0
128,994100.0
256,1722000.0
512,3729800.0
1024,5750200.0
2048,1.72318E7
4096,6.24498E7
8192,1.486728E8
16384,4.470326E8
32768,1.3074697E9
65536,4.6452541E9
131072,1.82347999E10
